SHIPMENT DATE,S/ZIP,Lat,Long,C/ZIP,Lat,Long,PIECES,WEIGHT,EQUIPMENT,BILLED,C/ZIP3,FedEx Zone,Origin Facility,Distance/Miles,$ / Mile
11-30-2020,17603,40.05991,-83.18299,40508,37.391275,-93.16252,5,5885,LTL,509.4,405,4,,568, $0.90 
02-08-2021,17603,40.40994,-82.96124,40601,37.176376,-92.27609,1,341,LTL,278.36,406,4,,549, $0.51 
06-05-2020,17603,39.998073,-82.8052,41017,38.602219,-94.68121,1,2235,LTL,300.6,410,4,,642, $0.47 
03-19-2021,17603,40.285043,-82.28218,42330,37.628158,-97.26626,1,1413,LTL,281.46,423,4,,825, $0.34 
06-11-2021,17603,40.471139,-82.16947,42701,39.384449,-97.93323,3,5787,LTL,496.85,427,4,,837, $0.59 
01-24-2020,17603,40.340633,-83.416306,42749,38.618706,-99.74865,1,392,LTL,312.36,427,4,,878, $0.36 
02-24-2020,17603,39.93398,-82.47932,43026,37.94119,-97.871147,2,1501,LTL,422.53,430,4,,837, $0.50 
03-19-2021,17603,40.175413,-83.64579,43040,39.336054,-99.60749,1,350,LTL,307.23,430,4,,849, $0.36 
06-04-2020,17603,40.000364,-83.62142,43040,38.834958,-98.60426,3,2568,LTL,412.42,430,4,,803, $0.51 
03-18-2021,17603,40.304121,-82.68029,43046,38.878181,-99.03432,1,1503,LTL,272.65,430,4,,875, $0.31 
02-11-2021,17603,40.235446,-82.69054,43062,39.907372,-100.20732,1,999,LTL,225.84,430,4,,925, $0.24 
04-09-2021,17603,40.470806,-82.26422,43062,39.822766,-99.93288,1,1003,LTL,230.38,430,4,,933, $0.25 
06-03-2021,17603,40.295925,-83.06968,43113,39.792736,-101.36332,1,265,LTL,249.49,431,4,,967, $0.26 
07-09-2020,17603,40.089811,-83.13983,43113,39.071265,-101.04488,3,1667,LTL,430.13,431,4,,954, $0.45 
03-16-2020,17603,40.109478,-83.12713,43204,37.586422,-100.46228,1,460,LTL,225.93,432,4,,947, $0.24 
03-13-2020,17603,39.956994,-82.68307,43204,37.881899,-100.67849,1,1216,LTL,330.27,432,4,,976, $0.34 
03-05-2021,17603,40.493191,-82.56998,43204,37.257151,-100.58189,2,3249,LTL,403.41,432,4,,992, $0.41 
08-25-2020,17603,40.202298,-82.89437,43213,37.067979,-100.92813,2,3274,LTL,489.25,432,4,,995, $0.49 
04-14-2021,17603,40.351781,-82.35543,43219,37.163412,-101.61909,1,91,LTL,230.28,432,4,,"1,059", $0.22 
02-16-2021,17603,40.070985,-82.52134,43219,41.334744,-96.94965,1,210,LTL,225.84,432,4,,760, $0.30 
12-21-2020,17603,39.958869,-82.49882,43219,41.47502,-96.34446,2,1341,LTL,347.14,432,4,,732, $0.47 
04-14-2020,17603,40.021665,-83.14762,43228,41.386373,-96.64986,1,180,LTL,299.49,432,4,,713, $0.42 
12-14-2020,17603,40.132821,-82.561556,43228,41.03664,-96.10884,1,324,LTL,224.58,432,4,,713, $0.32 
03-26-2020,17603,40.42065,-82.31485,43228,41.064961,-96.64953,1,562,LTL,300.21,432,4,,751, $0.40 
05-20-2020,17603,40.108356,-83.44868,43228,41.309443,-96.61679,1,633,LTL,312.43,432,4,,694, $0.45 
12-03-2020,17603,39.968846,-82.430017,43228,41.761217,-96.37407,1,918,LTL,224.49,432,4,,738, $0.30 
01-05-2021,17603,40.151979,-82.66944,43228,41.988034,-96.26545,2,728,LTL,392.12,432,4,,719, $0.55 
04-23-2020,17603,40.328773,-82.95824,43228,41.274881,-96.24565,2,2076,LTL,296.53,432,4,,697, $0.43 
11-16-2020,17603,39.960661,-82.59613,43228,41.463418,-96.02777,2,2462,LTL,373.75,432,4,,710, $0.53 
04-27-2020,17603,40.173636,-82.99675,43228,41.434796,-96.48869,2,2933,LTL,449.79,432,4,,710, $0.63 
01-08-2020,17603,40.353133,-83.26289,43228,41.567907,-96.617443,2,2945,LTL,387.61,432,4,,701, $0.55 
05-29-2020,17603,40.27453,-82.34436,43228,41.118694,-96.25535,5,6010,LTL,659.66,432,4,,730, $0.90 
07-09-2020,17603,40.255973,-83.36391,43229,42.326727,-96.48475,2,1123,LTL,227.46,432,4,,695, $0.33 
06-30-2020,17603,40.306924,-83.360645,43229,41.62307,-96.55172,2,1127,LTL,302.84,432,4,,694, $0.44 
07-06-2020,17603,40.052907,-83.57223,43229,41.344868,-96.964345,2,1690,LTL,356.71,432,4,,706, $0.50 
07-10-2020,17603,40.179696,-83.44266,43229,41.134234,-96.5315,2,2791,LTL,431.92,432,4,,689, $0.63 
03-31-2021,17603,39.900063,-82.53696,43229,41.465023,-96.2123,2,2860,LTL,340.66,432,4,,724, $0.47 
07-22-2020,17603,40.204914,-83.646581,43229,41.330124,-96.42899,2,3512,LTL,503.02,432,4,,673, $0.75 
01-27-2020,17603,40.406113,-82.465777,43235,41.22091,-96.47719,1,686,LTL,307.86,432,4,,734, $0.42 
03-30-2020,17603,40.385636,-82.48254,43240,41.830827,-96.49444,1,984,LTL,385.56,432,4,,735, $0.52 
08-31-2020,17603,40.080252,-82.82462,43240,41.151899,-96.04484,3,2038,LTL,444.44,432,4,,697, $0.64 
10-12-2020,17603,40.079115,-82.40054,43402,41.291736,-96.171104,2,1655,LTL,438.46,434,4,,726, $0.60 
03-08-2021,17603,40.017096,-82.34322,43950,42.516792,-98.60341,1,339,LTL,396.14,439,3,,861, $0.46 
09-18-2020,17603,40.095148,-82.482659,44010,40.872457,-98.50213,2,1451,LTL,253.97,440,3,,842, $0.30 
03-24-2021,17603,40.223286,-83.56172,44017,41.726833,-99.82976,1,1046,LTL,246.15,440,3,,854, $0.29 
03-09-2020,17603,40.285343,-83.20426,44087,40.982236,-99.11132,1,78,LTL,226.11,440,3,,834, $0.27 
02-12-2020,17603,39.994001,-82.67652,44087,40.718287,-98.52983,1,385,LTL,311.75,440,3,,835, $0.37 
07-10-2020,17603,40.103133,-83.26825,44087,41.014592,-98.88267,1,1565,LTL,339.59,440,3,,821, $0.41 
12-04-2020,17603,40.155515,-83.08415,44094,40.786865,-98.74701,1,267,LTL,209.98,440,3,,823, $0.26 
12-21-2020,17603,40.400799,-83.15216,44094,40.970793,-99.48582,1,313,LTL,224.76,440,3,,855, $0.26 
04-16-2020,17603,40.355958,-83.46681,44094,41.826783,-99.49058,1,381,LTL,224.49,440,3,,839, $0.27 
09-25-2020,17603,39.956384,-82.7961,44102,40.142462,-99.35398,1,516,LTL,224.04,441,3,,875, $0.26 
04-07-2021,17603,40.217799,-83.96044,44103,40.370382,-99.47144,1,651,LTL,230.38,441,3,,816, $0.28 
06-03-2020,17603,40.173402,-82.36653,44106,40.534445,-99.61498,2,1527,LTL,427.72,441,3,,907, $0.47 
12-01-2020,17603,40.123455,-83.95416,44115,40.425264,-98.10957,1,1247,LTL,393.07,441,3,,746, $0.53 
07-28-2020,17603,39.996516,-82.754034,44124,40.34435,-100.03595,1,199,LTL,434.64,441,3,,911, $0.48 
07-27-2020,17603,40.270926,-82.84501,44128,40.595599,-98.53981,2,345,LTL,224.22,441,3,,825, $0.27 
03-04-2020,17603,39.909915,-82.41013,44128,40.642616,-98.67681,2,1901,LTL,294.96,441,3,,858, $0.34 
05-26-2020,17603,40.136336,-83.3415,44128,40.275161,-98.24659,3,2637,LTL,335.73,441,3,,786, $0.43 
05-20-2021,17603,40.112531,-83.76633,44134,40.145771,-99.46708,1,1847,LTL,309.89,441,3,,828, $0.37 
03-12-2020,17603,40.242377,-82.42775,44134,40.247784,-99.62187,3,1451,LTL,263.04,441,3,,905, $0.29 
12-07-2020,17603,40.109513,-82.91606,44134,40.176513,-99.404864,3,2395,LTL,363.52,441,3,,870, $0.42 
07-16-2020,17603,40.14852,-82.91278,44135,40.113307,-99.23875,1,647,LTL,299.22,441,3,,861, $0.35 
04-01-2021,17603,40.102185,-83.83786,44135,40.083133,-98.78853,2,1398,LTL,351.19,441,3,,789, $0.44 
01-22-2021,17603,40.145952,-83.52488,44143,40.287173,-98.88958,2,175,LTL,300.3,441,3,,810, $0.37 
07-27-2021,17603,40.097796,-83.02076,44144,40.225039,-100.63052,1,2255,LTL,302.73,441,3,,928, $0.33 
03-31-2021,17603,39.969036,-83.011389,44146,40.317358,-100.17857,1,951,LTL,230.47,441,3,,906, $0.25 
06-11-2021,17603,40.095148,-82.482659,44236,41.931243,-100.27285,2,456,LTL,394.59,442,3,,934, $0.42 
02-20-2020,17603,40.095148,-82.482659,44256,41.154635,-101.37877,1,266,LTL,232.2,442,3,,992, $0.23 
01-09-2020,17603,39.466041,-82.7457,44256,41.233268,-103.28325,1,991,LTL,317.81,442,3,,"1,086", $0.29 
01-18-2021,17603,39.651028,-82.76098,44256,42.1088,-100.3151,1,1789,LTL,282.79,442,3,,931, $0.30 
06-07-2021,17603,39.720751,-82.94842,44264,41.194109,-101.17899,2,2505,LTL,295.39,442,3,,962, $0.31 
06-04-2021,17603,39.860353,-82.61356,44319,41.926792,-101.73705,2,2095,LTL,421.87,443,3,,"1,007", $0.42 
01-02-2020,17603,39.624916,-83.40267,44691,29.696636,-90.77238,1,544,LTL,209.18,446,3,,803, $0.26 
02-17-2020,17603,39.703126,-82.41937,44691,29.593377,-90.7475,4,3204,LTL,458.47,446,3,,843, $0.54 
02-21-2020,17603,39.916574,-82.83218,45005,29.759314,-91.52561,2,1179,LTL,316.54,450,4,,857, $0.37 
06-10-2020,17603,39.854413,-82.80872,45005,29.761665,-91.46569,2,1824,LTL,367.58,450,4,,852, $0.43 
01-21-2020,17603,39.501342,-82.24434,45005,30.419571,-92.04753,8,10786,LTL,1182.59,450,4,,837, $1.41 
03-31-2020,17603,39.803993,-82.70953,45015,30.517709,-92.1835,1,1216,LTL,248.74,450,4,,834, $0.30 
01-10-2020,17603,39.598236,-82.94285,45015,30.475194,-91.973736,2,1823,LTL,381.88,450,4,,810, $0.47 
02-26-2021,17603,39.501913,-83.17383,45015,30.076638,-91.71294,2,2239,LTL,286.2,450,4,,811, $0.35 
06-12-2020,17603,39.768502,-83.06007,45050,30.148473,-91.8003,3,1296,LTL,394.43,450,4,,828, $0.48 
06-11-2021,17603,39.773025,-83.199472,45208,30.229237,-90.92251,1,1391,LTL,264.31,452,4,,790, $0.33 
03-17-2021,17603,39.939871,-83.1667,45215,30.622391,-91.41468,1,506,LTL,212.69,452,4,,793, $0.27 
03-06-2020,17603,39.88628,-83.07989,45215,30.514159,-91.74246,1,1337,LTL,252.61,452,4,,811, $0.31 
02-25-2020,17603,39.852363,-82.89589,45215,30.7513,-91.566273,3,3845,LTL,474.15,452,4,,796, $0.60 
01-25-2021,17603,39.810093,-83.17085,45215,30.587852,-91.39994,4,3333,LTL,411.11,452,4,,788, $0.52 
02-19-2021,17603,39.482096,-82.32798,45241,30.917453,-91.358149,1,1436,LTL,337.56,452,4,,780, $0.43 
04-20-2020,17603,39.651917,-83.57236,45315,30.51589,-91.080373,2,1132,LTL,230.54,453,4,,760, $0.30 
06-23-2021,17603,39.712887,-82.61216,45342,32.453029,-93.99683,3,5724,LTL,501.8,453,4,,809, $0.62 
01-06-2020,17603,39.473379,-82.71076,45409,32.477994,-93.61918,3,3554,LTL,608.36,454,4,,777, $0.78 
01-09-2020,17603,39.802655,-82.80802,45424,32.607556,-93.75256,1,976,LTL,317.81,454,4,,786, $0.40 
11-04-2020,17603,39.818249,-82.98115,45431,32.607556,-93.75256,2,1100,LTL,459.06,454,4,,779, $0.59 
07-23-2021,17603,39.530972,-82.40801,45662,32.490777,-92.159354,1,295,LTL,402.06,456,4,,730, $0.55 
01-07-2020,17603,39.892676,-83.43643,45750,31.415125,-92.394536,1,1580,LTL,427.45,457,4,,771, $0.55 
02-20-2020,17603,39.593121,-83.5876,46032,33.525889,-92.39227,1,1092,LTL,391.64,460,4,,643, $0.61 
02-06-2020,17603,39.710455,-83.28776,46037,0,0,1,1290,LTL,253.2,460,4,,"5,862", $0.04 
01-27-2020,17603,39.513028,-82.1665,46038,33.249608,-93.20427,2,3011,LTL,417.62,460,4,,750, $0.56 
12-16-2020,17603,39.555409,-83.26409,46052,33.832537,-93.1238,2,1580,LTL,417.14,460,4,,674, $0.62 
04-30-2021,17603,39.786202,-83.1469,46075,33.312764,-93.71734,1,1880,LTL,456.17,460,4,,737, $0.62 
05-01-2020,17603,39.904288,-82.756,46123,34.506487,-93.01941,1,624,LTL,314.37,461,4,,676, $0.46 
04-23-2020,17603,39.816577,-82.50791,46123,34.581374,-93.099403,3,2336,LTL,397.63,461,4,,685, $0.58 
04-01-2020,17603,39.545786,-82.57704,46151,34.459413,-94.200221,1,1665,LTL,283.45,461,4,,730, $0.39 
11-18-2020,17603,39.778306,-82.41455,46151,34.727093,-93.03315,2,1999,LTL,293.18,461,4,,680, $0.43 
07-02-2020,17603,39.732474,-83.47587,46158,34.571277,-93.58361,1,222,LTL,299.22,461,4,,660, $0.45 
12-18-2020,17603,39.387214,-82.62314,46184,35.569503,-91.10435,1,278,LTL,224.76,461,4,,534, $0.42 
01-29-2021,17603,39.721965,-83.58093,46202,34.523858,-92.46989,1,387,LTL,300.48,462,4,,607, $0.50 
01-15-2021,17603,39.605605,-82.82656,46203,35.452494,-92.36279,1,590,LTL,417.95,462,4,,596, $0.70 
12-21-2020,17603,39.630003,-82.51459,46204,34.564734,-92.59562,4,4287,LTL,447.2,462,4,,656, $0.68 
01-20-2020,17603,39.554697,-82.77917,46225,35.105306,-92.354915,2,2150,LTL,463.89,462,4,,609, $0.76 
04-20-2020,17603,39.843864,-82.54555,46225,35.074617,-92.444426,2,2197,LTL,463.44,462,4,,635, $0.73 
03-11-2020,17603,39.460218,-82.3572,46226,35.011873,-91.25449,1,1227,LTL,241.69,462,4,,577, $0.42 
06-10-2020,17603,39.533002,-83.43905,46226,34.541185,-91.875767,4,2747,LTL,432.45,462,4,,579, $0.75 
03-16-2021,17603,39.939528,-83.28912,46241,35.144271,-91.77722,1,1400,LTL,264.98,462,4,,571, $0.46 
11-10-2020,17603,39.7631,-82.447024,46241,34.708292,-92.22764,1,1433,LTL,345.93,462,4,,641, $0.54 
03-27-2020,17603,39.590417,-83.11298,46241,34.109348,-91.36875,2,1901,LTL,415.49,462,4,,593, $0.70 
06-25-2020,17603,39.882017,-82.739875,46241,34.14741,-92.31641,4,5441,LTL,408.49,462,4,,660, $0.62 
05-12-2020,17603,39.969036,-83.011389,46250,34.52109,-92.29743,2,2425,LTL,404.63,462,4,,634, $0.64 
08-26-2020,17603,39.990764,-83.00117,46256,35.179148,-91.259428,1,413,LTL,224.13,462,4,,561, $0.40 
08-21-2020,17603,40.018814,-83.00894,46268,34.879419,-92.12244,1,239,LTL,224.13,462,4,,613, $0.37 
04-17-2020,17603,39.9718,-82.9688,46268,34.751918,-92.392487,1,423,LTL,243.07,462,4,,630, $0.39 
06-17-2020,17603,39.958496,-83.08231,46268,34.401717,-92.20272,1,574,LTL,244.15,462,4,,631, $0.39 
06-08-2020,17603,39.957265,-82.96587,46268,35.567694,-92.82756,4,4250,LTL,0,462,4,,618, $-   
05-29-2020,17603,39.944564,-82.98085,46268,35.319143,-91.65148,4,7515,LTL,722.08,462,4,,572, $1.26 
06-13-2020,80640,,,46268,,,3,3534,EXPEDITED,1825,462,4,,,
03-03-2020,17603,39.958564,-82.92824,46545,35.818518,-89.93751,1,731,LTL,232.01,465,4,,477, $0.49 
11-30-2020,17603,40.003681,-83.02148,46582,34.935197,-90.44153,1,985,LTL,392.85,465,4,,536, $0.73 
07-01-2021,17603,40.012714,-82.97127,46628,35.696385,-90.02631,3,997,LTL,238.56,466,4,,487, $0.49 
01-24-2020,17603,39.988114,-83.04268,46706,35.05102,-90.63521,1,1104,LTL,392.37,467,4,,538, $0.73 
01-04-2021,17603,39.966814,-82.87413,46825,36.293095,-92.0417,1,387,LTL,393.81,468,4,,559, $0.70 
04-08-2020,17603,40.053063,-83.01881,46992,35.955198,-93.25985,2,1550,LTL,439.05,469,4,,625, $0.70 
01-22-2020,17603,39.965131,-83.00431,47374,35.471566,-98.54418,3,3342,LTL,527.14,473,4,,903, $0.58 
02-12-2021,17603,39.969036,-83.011389,47639,34.225742,-96.86109,1,999,LTL,227.49,476,5,,859, $0.26 
01-02-2020,17603,39.824831,-82.94384,47670,34.149455,-97.43096,3,1213,LTL,400.67,476,5,,889, $0.45 
10-01-2020,17603,39.969036,-83.011389,47711,34.638773,-99.31787,2,2024,LTL,309.74,477,5,,967, $0.32 
06-03-2020,17603,40.002514,-82.92589,47715,34.425098,-98.65892,2,654,LTL,298.94,477,5,,946, $0.32 
04-26-2021,17603,40.047273,-83.06986,47834,35.508248,-98.96917,1,580,LTL,250.78,478,4,,922, $0.27 
03-19-2020,17603,40.02063,-83.07655,47932,35.856216,-97.93743,1,535,LTL,225.57,479,4,,858, $0.26 
10-26-2020,17603,39.958664,-83.02856,48045,36.857305,-95.61423,2,1483,LTL,291.56,480,4,,714, $0.41 
02-21-2020,17603,39.935263,-83.04558,48060,36.437088,-95.71144,3,3551,LTL,607.63,480,4,,728, $0.83 
03-29-2021,17603,40.039914,-82.96772,48071,36.019575,-96.093682,1,293,LTL,246.78,480,4,,766, $0.32 
02-07-2020,17603,39.969036,-83.011389,48071,35.910408,-96.57768,2,1824,LTL,400.43,480,4,,790, $0.51 
10-20-2020,17603,39.944231,-82.89063,48071,36.381305,-96.03998,3,1755,LTL,442.14,480,4,,755, $0.59 
08-03-2020,17603,39.954363,-83.123,48083,36.169806,-96.44005,1,1220,LTL,246.71,480,4,,769, $0.32 
01-08-2020,17603,40.085313,-82.97326,48084,36.935821,-95.78336,1,100,LTL,521.05,480,4,,725, $0.72 
03-13-2020,17603,40.039963,-82.87855,48084,36.542944,-96.31853,1,135,LTL,423.24,480,4,,767, $0.55 
09-09-2020,17603,40.076042,-82.94064,48084,36.10865,-96.70231,1,238,LTL,224.22,480,4,,796, $0.28 
05-13-2021,17603,39.924213,-82.86563,48084,36.039147,-95.868667,2,1400,LTL,344.94,480,4,,756, $0.46 
01-21-2020,17603,39.969036,-83.011389,48101,36.139826,-96.029725,2,1404,LTL,409.86,481,4,,755, $0.54 
04-29-2021,17603,40.099204,-83.05567,48150,36.260756,-94.69267,1,262,LTL,256.63,481,4,,685, $0.37 
11-18-2020,17603,40.135711,-83.007626,48150,36.434328,-95.25512,1,493,LTL,224.22,481,4,,711, $0.32 
11-06-2020,17603,40.146873,-82.98178,48162,36.420495,-94.92621,1,1761,LTL,345.93,481,4,,696, $0.50 
05-19-2020,17603,39.969036,-83.011389,48167,36.19,-94.79595,2,1382,LTL,403.4,481,4,,691, $0.58 
02-08-2021,17603,39.969036,-83.011389,48167,36.523163,-95.02428,2,1467,LTL,414.47,481,4,,693, $0.60 
05-25-2021,89030,0,0,48170,36.880746,-94.87142,1,652,LTL,321.54,481,4,,"6,488", $0.05 
06-03-2021,17603,39.969036,-83.011389,48174,36.415938,-94.787091,1,1558,LTL,311.79,481,4,,684, $0.46 
07-31-2020,17603,39.969036,-83.011389,48174,36.981521,-94.83278,2,642,LTL,242.64,481,4,,671, $0.36 
05-18-2021,17603,39.969036,-83.011389,48377,33.917165,-95.4894,1,868,LTL,399.38,483,4,,805, $0.50 
06-11-2021,17603,39.969036,-83.011389,48377,33.784733,-94.60436,1,1348,LTL,422,483,4,,769, $0.55 
06-17-2021,45014,30.350306,-91.26121,48377,33.77061,-96.29927,2,1391,LTL,168.42,483,4,,378, $0.45 
05-15-2020,17603,39.969036,-83.011389,48393,34.023191,-95.36911,1,255,LTL,224.04,483,4,,795, $0.28 
12-01-2020,17603,39.969036,-83.011389,48439,34.969783,-96.73899,2,1456,LTL,416.47,484,4,,827, $0.50 
08-06-2020,17603,39.969036,-83.011389,48502,34.712466,-94.65008,1,494,LTL,299.13,485,4,,734, $0.41 
04-08-2020,17603,39.969036,-83.011389,48507,35.595915,-94.8089,1,215,LTL,224.67,485,4,,711, $0.32 
09-08-2020,17603,39.969036,-83.011389,48604,32.960374,-96.89163,3,1487,LTL,419.14,486,4,,909, $0.46 
02-25-2020,17603,40.616604,-83.069296,49009,32.767268,-96.777626,3,2282,LTL,426.14,490,4,,931, $0.46 
04-14-2020,17603,40.589747,-83.12173,49014,32.767268,-96.777626,2,2161,LTL,490.03,490,4,,928, $0.53 
07-31-2020,17603,40.56941,-83.139341,49053,33.675155,-95.37293,2,1827,LTL,322.94,490,4,,824, $0.39 
04-01-2020,17603,40.56941,-83.139341,49127,33.76225,-96.00418,2,1218,LTL,319.28,491,4,,849, $0.38 
09-21-2020,17603,40.518081,-83.78052,49418,32.476905,-95.13088,1,589,LTL,242.64,494,4,,839, $0.29 
01-18-2021,17603,40.365923,-83.75816,49426,31.794191,-95.661964,2,808,LTL,244.02,494,4,,889, $0.27 
07-10-2020,17603,40.642604,-82.96158,49428,31.315837,-95.47393,2,2160,LTL,325.19,494,4,,949, $0.34 
04-05-2021,17603,40.490756,-82.87312,49503,31.242362,-94.17675,4,4896,LTL,449.41,495,4,,898, $0.50 
01-04-2021,17603,40.954293,-83.38068,49519,0,0,2,1225,LTL,392.24,495,4,,"5,873", $0.07 
05-26-2020,17603,40.479649,-82.68356,49519,0,0,2,1448,LTL,414.56,495,4,,"5,834", $0.07 
01-08-2021,17603,40.314099,-83.91041,49685,32.259829,-97.65485,1,795,LTL,243.81,496,4,,945, $0.26 
11-20-2020,17603,40.307923,-83.56924,49783,32.771419,-97.291484,1,1110,LTL,281.7,497,4,,921, $0.31 
09-21-2020,17603,40.583666,-82.88443,49931,32.398681,-98.7959,1,212,LTL,299.13,499,5,,"1,047", $0.29 
07-29-2021,17603,40.46242,-82.82831,50021,31.131076,-97.91666,1,263,LTL,237.31,500,5,,"1,061", $0.22 
07-01-2020,17603,40.531614,-83.20937,50021,30.785114,-97.28058,2,1816,LTL,399.83,500,5,,"1,036", $0.39 
06-05-2020,17603,40.730593,-83.24454,50111,31.798454,-97.52516,1,1044,LTL,422.08,501,5,,"1,005", $0.42 
01-03-2020,17603,40.460862,-83.83774,50125,31.84121,-96.80817,3,3548,LTL,584.86,501,5,,935, $0.63 
06-04-2021,17603,40.60796,-82.872954,50261,31.801928,-99.68057,1,537,LTL,399.49,502,5,,"1,114", $0.36 
11-25-2020,17603,40.642266,-83.60577,50266,31.589203,-99.62601,1,691,LTL,392.85,502,5,,"1,088", $0.36 
06-15-2020,17603,40.813023,-83.419606,50266,31.685153,-98.77741,1,1171,LTL,440.73,502,5,,"1,060", $0.42 
01-28-2021,17603,40.507868,-83.90705,50313,31.305402,-100.12871,1,332,LTL,234.68,503,5,,"1,105", $0.21 
01-27-2021,17603,40.585905,-83.3828,50313,31.359844,-100.206705,1,344,LTL,234.68,503,5,,"1,133", $0.21 
05-06-2021,17603,40.436172,-83.92528,50313,31.663529,-100.71789,1,1202,LTL,294.4,503,5,,"1,114", $0.26 
01-07-2020,17603,40.399648,-82.80783,50313,29.711257,-95.304936,1,1320,LTL,305.9,503,5,,"1,020", $0.30 
05-29-2020,17603,40.668497,-82.909984,50321,29.79326,-95.36735,1,262,LTL,233.11,503,5,,"1,027", $0.23 
08-25-2020,17603,40.293691,-83.5827,51301,30.154264,-94.72677,1,532,LTL,233.2,513,5,,940, $0.25 
05-11-2021,17603,40.687548,-83.22944,52720,27.777922,-97.42695,1,615,LTL,230.56,527,5,,"1,202", $0.19 
05-14-2020,17603,40.555366,-82.77273,52778,25.981006,-97.520941,1,458,LTL,233.11,527,5,,"1,315", $0.18 
11-18-2020,17603,40.547039,-83.49204,52801,26.245051,-97.74157,1,945,LTL,324.33,528,5,,"1,282", $0.25 
03-22-2021,17603,40.587559,-83.31254,52802,26.165352,-98.05568,1,398,LTL,230.65,528,5,,"1,306", $0.18 
02-14-2020,17603,40.470755,-83.18305,52806,26.298611,-97.99464,1,824,LTL,246.93,528,5,,"1,296", $0.19 
10-28-2020,17603,40.308916,-83.97325,52807,26.321652,-98.69525,1,513,LTL,369.32,528,5,,"1,283", $0.29 
04-16-2020,17603,40.430758,-83.32103,52807,26.270824,-98.64891,1,1040,LTL,255.74,528,5,,"1,315", $0.19 
06-08-2020,17603,40.513261,-83.57736,52807,26.44489,-98.01478,2,185,LTL,242.43,528,5,,"1,276", $0.19 
07-07-2020,17603,40.573227,-83.846199,53007,26.301385,-97.92547,1,2779,LTL,392.27,530,5,,"1,274", $0.31 
06-08-2021,17603,40.470605,-83.66538,53007,26.633158,-98.21578,2,2236,LTL,376.76,530,5,,"1,268", $0.30 
04-14-2020,17603,40.469231,-83.88554,53051,30.096855,-98.43411,1,357,LTL,316.38,530,5,,"1,087", $0.29 
11-09-2020,17603,40.614239,-82.661938,53064,30.166225,-97.62496,1,387,LTL,242.43,530,5,,"1,107", $0.22 
01-20-2021,17603,40.394773,-82.69952,53095,30.656817,-97.602552,2,854,LTL,394.14,530,5,,"1,072", $0.37 
07-23-2020,17603,40.82732,-83.29921,53188,30.378675,-97.95028,2,2354,LTL,425.62,531,5,,"1,092", $0.39 
01-21-2020,17603,41.438281,-84.254241,53205,30.216108,-97.85828,1,293,LTL,242.47,532,5,,"1,085", $0.22 
01-17-2020,17603,40.461613,-83.05047,53205,30.438933,-97.80383,3,3103,LTL,369.69,532,5,,"1,079", $0.34 
01-09-2020,17603,40.254824,-83.751,53212,30.384204,-97.70392,4,3604,LTL,408.63,532,5,,"1,039", $0.39 
05-29-2020,17603,40.413252,-83.53853,53529,30.182175,-96.93171,2,670,LTL,242.54,535,5,,"1,032", $0.23 
03-25-2020,17603,40.863848,-83.45714,53532,30.186858,-96.78185,1,1045,LTL,239.5,535,5,,"1,049", $0.23 
03-06-2020,17603,40.327984,-83.66884,53546,29.698373,-96.75932,5,7480,LTL,672.63,535,5,,"1,041", $0.65 
03-02-2021,17603,40.498069,-83.921517,53590,34.356732,-101.76769,2,1132,LTL,265.39,535,5,,"1,065", $0.25 
01-02-2020,17603,41.532003,-82.797419,53593,36.232046,-100.27971,1,461,LTL,242.47,535,5,,"1,007", $0.24 
01-03-2020,17603,41.388519,-83.65795,53593,35.263424,-100.61635,1,584,LTL,242.47,535,5,,"1,010", $0.24 
10-02-2020,17603,41.39235,-83.648996,53713,34.743735,-102.506442,1,351,LTL,242.54,537,5,,"1,121", $0.22 
03-11-2020,17603,41.328037,-83.43802,53713,36.057372,-101.76599,1,382,LTL,241.24,537,5,,"1,051", $0.23 
05-24-2021,17603,41.277969,-83.24578,53718,34.965329,-101.357838,6,13754,LTL,1312.77,537,5,,"1,074", $1.22 
08-14-2020,17603,41.565049,-83.363,54303,30.711061,-101.215979,1,227,LTL,242.64,543,5,,"1,243", $0.20 
07-14-2020,17603,41.304387,-82.96925,54303,32.302132,-99.890737,1,333,LTL,242.75,543,5,,"1,121", $0.22 
01-24-2020,17603,41.63678,-83.30724,54303,32.475074,-99.73484,1,585,LTL,242.36,543,5,,"1,102", $0.22 
07-15-2020,17603,41.240054,-83.64985,54303,32.466474,-99.711665,1,647,LTL,242.74,543,5,,"1,072", $0.23 
06-15-2020,17603,41.39235,-83.648996,54303,31.995623,-102.08108,1,756,LTL,242.54,543,5,,"1,206", $0.20 
09-23-2020,17603,41.477061,-83.28361,54303,31.963698,-102.080064,1,1332,LTL,292.35,543,5,,"1,227", $0.24 
04-16-2021,17603,41.35307,-83.11217,54303,31.984823,-102.13015,2,1799,LTL,308.47,543,5,,"1,233", $0.25 
12-09-2020,17603,41.523309,-83.37072,54303,31.869259,-102.031726,2,1813,LTL,303.72,543,5,,"1,226", $0.25 
02-26-2021,17603,41.390878,-83.32313,54303,32.029022,-102.08618,2,2184,LTL,324.59,543,5,,"1,220", $0.27 
06-24-2020,17603,41.553383,-83.25597,54303,31.880341,-101.96324,2,2430,LTL,367.15,543,5,,"1,229", $0.30 
